file,C,N,M,model,human_agreement,items_with_human_classification,macro_precision,macro_recall,macro_f1_score,micro_precision,micro_recall,micro_f1_score,recall,precision,f1_score,specificity
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,16,,1,claude-sonnet-4-20250514,0.8916666666666667,120,0.8962301587301587,0.9495726495726495,0.9123416706750039,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,16,,2,claude-sonnet-4-20250514,0.8833333333333333,120,0.9003086419753087,0.9432400932400932,0.9106621773288439,0.8833333333333333,0.8833333333333333,0.8833333333333333,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,16,,3,claude-sonnet-4-20250514,0.8916666666666667,120,0.904563492063492,0.9491841491841492,0.915616482283149,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,16,,4,claude-sonnet-4-20250514,0.875,120,0.875,0.9418803418803419,0.892812629216138,0.875,0.875,0.875,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,32,,0,claude-sonnet-4-20250514,0.85,120,0.8753306878306879,0.9348420098420098,0.8847883597883599,0.85,0.85,0.85,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,32,,1,claude-sonnet-4-20250514,0.8916666666666667,120,0.9013888888888888,0.9461538461538461,0.912267516434183,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,32,,2,claude-sonnet-4-20250514,0.8833333333333333,120,0.8810185185185184,0.9436285936285935,0.8962842712842713,0.8833333333333333,0.8833333333333333,0.8833333333333333,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,32,,3,claude-sonnet-4-20250514,0.8833333333333333,120,0.8962301587301587,0.9474358974358973,0.9089702370404125,0.8833333333333333,0.8833333333333333,0.8833333333333333,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,32,,4,claude-sonnet-4-20250514,0.9083333333333333,120,0.9128086419753085,0.9538461538461538,0.9237053070386404,0.9083333333333333,0.9083333333333333,0.9083333333333333,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,64,,0,claude-sonnet-4-20250514,0.8916666666666667,120,0.8892857142857142,0.9495726495726495,0.9053310886644219,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,64,,1,claude-sonnet-4-20250514,0.8833333333333333,120,0.8939153439153438,0.9470473970473969,0.9084976751643418,0.8833333333333333,0.8833333333333333,0.8833333333333333,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,64,,2,claude-sonnet-4-20250514,0.9,120,0.899537037037037,0.9517094017094018,0.9156485489818821,0.9,0.9,0.9,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,64,,3,claude-sonnet-4-20250514,0.8666666666666667,120,0.875925925925926,0.943162393162393,0.8939798309896348,0.8666666666666667,0.8666666666666667,0.8666666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,64,,4,claude-sonnet-4-20250514,0.8916666666666667,120,0.8999338624338624,0.9491841491841492,0.9119127785794452,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,120,,0,claude-sonnet-4-20250514,0.8916666666666667,120,0.896164021164021,0.9495726495726495,0.9089506172839505,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,120,,1,claude-sonnet-4-20250514,0.8666666666666667,120,0.9124338624338625,0.9487308987308987,0.91568610077382,0.8666666666666667,0.8666666666666667,0.8666666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,120,,2,claude-sonnet-4-20250514,0.8916666666666667,120,0.8990740740740741,0.9566951566951567,0.9122895622895624,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,120,,3,claude-sonnet-4-20250514,0.8916666666666667,120,0.8999338624338624,0.9491841491841492,0.9119127785794452,0.8916666666666667,0.8916666666666667,0.8916666666666667,,,,
Geers_GulfofMexico_claude-sonnet-4-20250514_results.json,120,,4,claude-sonnet-4-20250514,0.85,120,0.8996693121693122,0.9365578865578866,0.9031820802654136,0.85,0.85,0.85,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,1,,0,ollama_gpt-oss:latest,0.7441860465116279,43,0.625,0.7402597402597403,0.6571160042964553,0.7441860465116279,0.7441860465116279,0.7441860465116279,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,1,,1,ollama_gpt-oss:latest,0.7674418604651163,43,0.6636904761904762,0.775974025974026,0.6964017185821697,0.7674418604651163,0.7674418604651163,0.7674418604651163,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,1,,2,ollama_gpt-oss:latest,0.6976744186046512,43,0.6071428571428571,0.7012987012987013,0.6310090702947847,0.6976744186046512,0.6976744186046512,0.6976744186046512,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,1,,3,ollama_gpt-oss:latest,0.7674418604651163,43,0.6845238095238095,0.775974025974026,0.7106874328678839,0.7674418604651163,0.7674418604651163,0.7674418604651163,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,1,,4,ollama_gpt-oss:latest,0.7674418604651163,43,0.6636904761904762,0.775974025974026,0.6964017185821697,0.7674418604651163,0.7674418604651163,0.7674418604651163,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,2,,0,ollama_gpt-oss:latest,0.7441860465116279,43,0.5898809523809524,0.7077922077922079,0.6244047619047619,0.7441860465116279,0.7441860465116279,0.7441860465116279,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,2,,1,ollama_gpt-oss:latest,0.7906976744186046,43,0.7142857142857143,0.8116883116883117,0.7404493376297888,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,2,,2,ollama_gpt-oss:latest,0.6744186046511628,43,0.6101190476190474,0.7483766233766234,0.6410289115646258,0.6744186046511628,0.6744186046511628,0.6744186046511628,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,2,,3,ollama_gpt-oss:latest,0.7441860465116279,43,0.6071428571428571,0.7077922077922079,0.6341836734693879,0.7441860465116279,0.7441860465116279,0.7441860465116279,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,2,,4,ollama_gpt-oss:latest,0.7209302325581395,43,0.5928571428571429,0.737012987012987,0.635515873015873,0.7209302325581395,0.7209302325581395,0.7209302325581395,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,4,,0,ollama_gpt-oss:latest,0.7209302325581395,43,0.6011904761904763,0.7224025974025974,0.6273540995345507,0.7209302325581395,0.7209302325581395,0.7209302325581395,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,4,,1,ollama_gpt-oss:latest,0.7906976744186046,43,0.7053571428571429,0.7613636363636365,0.7163265306122449,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,4,,2,ollama_gpt-oss:latest,0.7906976744186046,43,0.694047619047619,0.8116883116883117,0.7294799498746867,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,4,,3,ollama_gpt-oss:latest,0.7209302325581395,43,0.6136904761904762,0.7224025974025974,0.6366228070175438,0.7209302325581395,0.7209302325581395,0.7209302325581395,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,4,,4,ollama_gpt-oss:latest,0.7209302325581395,43,0.613095238095238,0.737012987012987,0.6429138321995465,0.7209302325581395,0.7209302325581395,0.7209302325581395,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,8,,0,ollama_gpt-oss:latest,0.813953488372093,43,0.7535714285714287,0.814935064935065,0.7720238095238096,0.813953488372093,0.813953488372093,0.813953488372093,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,8,,1,ollama_gpt-oss:latest,0.7906976744186046,43,0.7053571428571429,0.7970779220779222,0.7282312925170068,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,8,,2,ollama_gpt-oss:latest,0.7906976744186046,43,0.7142857142857144,0.8116883116883117,0.7404493376297888,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,8,,3,ollama_gpt-oss:latest,0.813953488372093,43,0.7113095238095238,0.814935064935065,0.7416666666666666,0.813953488372093,0.813953488372093,0.813953488372093,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,8,,4,ollama_gpt-oss:latest,0.813953488372093,43,0.7767857142857143,0.8474025974025974,0.7943609022556392,0.813953488372093,0.813953488372093,0.813953488372093,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,16,,0,ollama_gpt-oss:latest,0.7674418604651163,43,0.6904761904761905,0.775974025974026,0.7059255281059792,0.7674418604651163,0.7674418604651163,0.7674418604651163,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,16,,1,ollama_gpt-oss:latest,0.7906976744186046,43,0.7410714285714286,0.7792207792207793,0.7401360544217688,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,16,,2,ollama_gpt-oss:latest,0.7441860465116279,43,0.6636904761904763,0.7905844155844156,0.6941043083900226,0.7441860465116279,0.7441860465116279,0.7441860465116279,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,16,,3,ollama_gpt-oss:latest,0.5116279069767442,43,0.5080459770114942,0.5041797283176593,0.492816091954023,0.5116279069767442,0.5116279069767442,0.5116279069767442,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,16,,4,ollama_gpt-oss:latest,0.7674418604651163,43,0.6815476190476192,0.7613636363636365,0.694047619047619,0.7674418604651163,0.7674418604651163,0.7674418604651163,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,32,,0,ollama_gpt-oss:latest,0.813953488372093,43,0.7648809523809523,0.8327922077922079,0.7770408163265305,0.813953488372093,0.813953488372093,0.813953488372093,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,32,,1,ollama_gpt-oss:latest,0.7906976744186046,43,0.7218390804597701,0.7523510971786834,0.7293103448275862,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,32,,2,ollama_gpt-oss:latest,0.813953488372093,43,0.7589285714285714,0.8474025974025974,0.785687432867884,0.813953488372093,0.813953488372093,0.813953488372093,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,32,,3,ollama_gpt-oss:latest,0.7209302325581395,43,0.6369047619047619,0.7402597402597403,0.6642588614393125,0.7209302325581395,0.7209302325581395,0.7209302325581395,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,32,,4,ollama_gpt-oss:latest,0.7906976744186046,43,0.7767857142857143,0.8441558441558442,0.7786281179138322,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,43,,0,ollama_gpt-oss:latest,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,43,,1,ollama_gpt-oss:latest,0.8604651162790697,43,0.8333333333333334,0.8863636363636365,0.8448979591836735,0.8604651162790697,0.8604651162790697,0.8604651162790697,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,43,,2,ollama_gpt-oss:latest,0.7906976744186046,43,0.7321428571428571,0.7970779220779222,0.7437074829931972,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,43,,3,ollama_gpt-oss:latest,0.7906976744186046,43,0.7712585034013605,0.8295454545454545,0.7776942355889724,0.7906976744186046,0.7906976744186046,0.7906976744186046,,,,
Dahood_WestAntarctic_ollama_gpt-oss_latest_results.json,43,,4,ollama_gpt-oss:latest,0.8372093023255814,43,0.7950680272108842,0.8327922077922079,0.7976190476190476,0.8372093023255814,0.8372093023255814,0.8372093023255814,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,1,,0,ollama_gpt-oss:latest,0.5939849624060151,133,0.6838340712629137,0.7400898384769351,0.687996264566723,0.5939849624060151,0.5939849624060151,0.5939849624060151,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,1,,1,ollama_gpt-oss:latest,0.5789473684210527,133,0.6838472485768501,0.7353448075222269,0.6668979618315483,0.5789473684210527,0.5789473684210527,0.5789473684210527,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,1,,2,ollama_gpt-oss:latest,0.6240601503759399,133,0.7245401551853166,0.7580738258157612,0.6944585449852082,0.6240601503759399,0.6240601503759399,0.6240601503759399,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,1,,3,ollama_gpt-oss:latest,0.631578947368421,133,0.6742462576428422,0.7572429362751942,0.6846215515345646,0.631578947368421,0.631578947368421,0.631578947368421,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,2,,0,ollama_gpt-oss:latest,0.6165413533834586,133,0.7195641697539231,0.7481299166783038,0.6883197833861971,0.6165413533834586,0.6165413533834586,0.6165413533834586,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,2,,1,ollama_gpt-oss:latest,0.6390977443609023,133,0.7295250896057348,0.7583822091886607,0.7127860543420317,0.6390977443609023,0.6390977443609023,0.6390977443609023,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,2,,2,ollama_gpt-oss:latest,0.5789473684210527,133,0.6719470046082949,0.7277690499464693,0.6501640737504115,0.5789473684210527,0.5789473684210527,0.5789473684210527,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,2,,3,ollama_gpt-oss:latest,0.6015037593984962,133,0.6943710859033441,0.7333694083694083,0.6725750951557403,0.6015037593984962,0.6015037593984962,0.6015037593984962,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,2,,4,ollama_gpt-oss:latest,0.6541353383458647,133,0.6847842261904762,0.7415342036435786,0.6895381573835522,0.6541353383458647,0.6541353383458647,0.6541353383458647,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,4,,0,ollama_gpt-oss:latest,0.6090225563909775,133,0.695374503968254,0.7298763302669553,0.6728122467702575,0.6090225563909775,0.6090225563909775,0.6090225563909775,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,4,,2,ollama_gpt-oss:latest,0.6466165413533834,133,0.7136485826001956,0.7602511287995158,0.6992366056882184,0.6466165413533834,0.6466165413533834,0.6466165413533834,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,4,,3,ollama_gpt-oss:latest,0.6015037593984962,133,0.6351996527777778,0.685743033008658,0.6327484891484505,0.6015037593984962,0.6015037593984962,0.6015037593984962,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,4,,4,ollama_gpt-oss:latest,0.6015037593984962,133,0.6906312773248257,0.7245112414467253,0.6657290443058944,0.6015037593984962,0.6015037593984962,0.6015037593984962,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,8,,0,ollama_gpt-oss:latest,0.6015037593984962,133,0.701109871031746,0.6941755726911978,0.6531338419206065,0.6015037593984962,0.6015037593984962,0.6015037593984962,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,8,,1,ollama_gpt-oss:latest,0.5939849624060151,133,0.6583983221079995,0.7413687566913373,0.6684372594732606,0.5939849624060151,0.5939849624060151,0.5939849624060151,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,8,,2,ollama_gpt-oss:latest,0.6466165413533834,133,0.6864206581948518,0.7831750686589395,0.710526426035764,0.6466165413533834,0.6466165413533834,0.6466165413533834,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,8,,3,ollama_gpt-oss:latest,0.6165413533834586,133,0.7008567821067822,0.7227035984848486,0.6868905915007864,0.6165413533834586,0.6165413533834586,0.6165413533834586,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,8,,4,ollama_gpt-oss:latest,0.6165413533834586,133,0.7149950302701727,0.7592270632593212,0.7054327104570485,0.6165413533834586,0.6165413533834586,0.6165413533834586,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,16,,0,ollama_gpt-oss:latest,0.6390977443609023,133,0.7037564585951683,0.7361803519061583,0.6947135678884406,0.6390977443609023,0.6390977443609023,0.6390977443609023,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,16,,2,ollama_gpt-oss:latest,0.6992481203007519,133,0.7544930875576036,0.782294139552204,0.7363420384762748,0.6992481203007519,0.6992481203007519,0.6992481203007519,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,16,,3,ollama_gpt-oss:latest,0.631578947368421,133,0.7205290265511977,0.7583449704417445,0.7103508260642681,0.631578947368421,0.631578947368421,0.631578947368421,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,16,,4,ollama_gpt-oss:latest,0.6165413533834586,133,0.6746675209673313,0.7560908625424754,0.6804874204346195,0.6165413533834586,0.6165413533834586,0.6165413533834586,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,32,,0,ollama_gpt-oss:latest,0.6390977443609023,133,0.7385585319171658,0.7603203695945632,0.7180862761083474,0.6390977443609023,0.6390977443609023,0.6390977443609023,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,32,,1,ollama_gpt-oss:latest,0.631578947368421,133,0.7397736513960423,0.740535539729088,0.7091580308916251,0.631578947368421,0.631578947368421,0.631578947368421,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,32,,2,ollama_gpt-oss:latest,0.6842105263157895,133,0.7298131080389145,0.7957594376949215,0.734261757410425,0.6842105263157895,0.6842105263157895,0.6842105263157895,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,32,,3,ollama_gpt-oss:latest,0.6842105263157895,133,0.7299799521361491,0.7748056602895311,0.7171861307168017,0.6842105263157895,0.6842105263157895,0.6842105263157895,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,32,,4,ollama_gpt-oss:latest,0.6240601503759399,133,0.722434017595308,0.7528871665968438,0.7064609225899549,0.6240601503759399,0.6240601503759399,0.6240601503759399,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,64,,0,ollama_gpt-oss:latest,0.631578947368421,133,0.7334613415258576,0.7533526509332961,0.717999843996049,0.631578947368421,0.631578947368421,0.631578947368421,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,64,,1,ollama_gpt-oss:latest,0.5338345864661654,133,0.6076036866359447,0.671129497742401,0.6107926468078271,0.5338345864661654,0.5338345864661654,0.5338345864661654,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,64,,2,ollama_gpt-oss:latest,0.3383458646616541,133,0.5729166666666666,0.39855361652236654,0.4409379272043745,0.3383458646616541,0.3383458646616541,0.3383458646616541,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,64,,3,ollama_gpt-oss:latest,0.2932330827067669,133,0.5174107142857143,0.3523865891053391,0.37970627691022424,0.2932330827067669,0.2932330827067669,0.2932330827067669,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,64,,4,ollama_gpt-oss:latest,0.3233082706766917,133,0.6024925595238095,0.44612531565656566,0.4835025452488687,0.3233082706766917,0.3233082706766917,0.3233082706766917,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,128,,0,ollama_gpt-oss:latest,0.022556390977443608,133,0.0625,0.03819444444444445,0.04261363636363637,0.022556390977443608,0.022556390977443608,0.022556390977443608,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,128,,1,ollama_gpt-oss:latest,0.022556390977443608,133,0.09375,0.016666666666666666,0.027724358974358973,0.022556390977443608,0.022556390977443608,0.022556390977443608,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,128,,2,ollama_gpt-oss:latest,0.03007518796992481,133,0.09375,0.014322916666666666,0.024252136752136753,0.03007518796992481,0.03007518796992481,0.03007518796992481,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,128,,3,ollama_gpt-oss:latest,0.022556390977443608,133,0.09375,0.0390625,0.04498626373626373,0.022556390977443608,0.022556390977443608,0.022556390977443608,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,128,,4,ollama_gpt-oss:latest,0.015037593984962405,133,0.046875,0.004794034090909091,0.008484162895927603,0.015037593984962405,0.015037593984962405,0.015037593984962405,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,133,,0,ollama_gpt-oss:latest,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,133,,1,ollama_gpt-oss:latest,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,133,,2,ollama_gpt-oss:latest,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,133,,3,ollama_gpt-oss:latest,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,133,,4,ollama_gpt-oss:latest,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,72,,0,ollama_gpt-oss:latest,0.6165413533834586,133,0.6805654098946731,0.731552855746404,0.6716379024728172,0.6165413533834586,0.6165413533834586,0.6165413533834586,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,72,,1,ollama_gpt-oss:latest,0.6992481203007519,133,0.7255166876134619,0.8004713028906577,0.746541660861849,0.6992481203007519,0.6992481203007519,0.6992481203007519,,,,
Montero_CanaryIslands_ollama_gpt-oss_latest_results.json,72,,2,ollama_gpt-oss:latest,0.5037593984962406,133,0.6816754245122367,0.6606933389191454,0.6346995532128772,0.5037593984962406,0.5037593984962406,0.5037593984962406,,,,
